"x","y"
2.68519089045003,6.59421109152026
3.84139102778863,5.59804685565177
2.75535520154517,8.81288886023685
4.10332531959284,6.32252204243559
4.10236035613343,5.37645015644375
3.49705280421767,5.92864890955389
2.93330983503256,5.89529931277502
3.03724028263241,7.35120576387271
2.37899466499221,7.15075729682576
3.60259274800774,5.26615572057199
5.09666636912152,5.60142973205075
1.64171836955938,6.23197715682909
2.86771431390662,5.7654674652731
1.94916587800253,7.69685148366261
2.92937666887883,4.93103981169406
1.59710488840938,8.45922775170766
3.07043400639668,4.93336848670151
5.24330676661339,8.87896255322266
4.42888237722218,6.43422413303051
5.19809422979597,5.27444335038308
3.11805323907174,5.8951482771663
3.71614630462136,7.82657430041581
3.18245356262196,8.81251494667958
1.48962842428591,5.42270980565809
2.11477074841969,8.03819622157607
3.24331538821571,4.59395584347658
2.67790018639062,5.30277008749545
5.20611116604414,8.62585076771211
3.35793735040352,8.391843308229
2.42715102259535,8.43844107922632
2.25084713264368,7.83435857389122
4.54393228481058,6.84185709350277
4.1610813064035,8.87181385641452
1.74262437399011,8.99610274611041
1.2900589244673,5.78771828650497
4.39617529732641,7.9461754609365
3.79184514866211,6.95619054115377
1.76309545000549,6.02322106284555
1.27996323537081,8.50589338259306
1.49063170875888,4.97706152067985
2.71772358275484,4.65911145193968
1.76189911563415,6.4111588873202
2.34393643925432,6.68887336493935
1.86494290770497,5.27257852989715
2.15726509585511,6.21258391602896
1.81554320268333,5.37045316456351
3.14791169355158,7.45620228268672
4.46831669297535,6.24679006054066
1.12504205084406,5.67397869459819
3.37289849645458,7.34003973717336
4.96143581008073,7.79094609583262
2.67878517392091,8.42786330496892
1.21581609244458,7.10284773912281
1.62382711027749,7.14491437061224
2.44671454175841,5.65287931635976
1.69674225093331,8.43461409816518
1.59502677468117,7.9464648849098
1.99587667477317,8.90542551339604
2.01871358277276,4.82161472795997
1.59137440228369,5.30997705319896
5.41703557141591,5.20807051879819
2.47156177065335,8.30707086645998
3.28122773685027,8.10628755704965
4.06649131642189,7.42777339427266
1.44626096438151,7.51232690282632
1.535061512026,8.0140117801493
1.22697846777737,6.45456869888585
5.18164263886865,7.99234573182184
4.03170504781883,7.81891892384738
1.42686034960207,6.51072268083226
3.21668254362885,6.41307290957775
3.07698328292463,8.56571138044819
2.68847438890953,5.4404079123633
5.45994648791384,7.00458616542164
1.79357821168378,7.18759481306188
4.66045843833126,8.84653388662264
1.30800986709073,7.26257153833285
2.80202386039309,7.7196158117149
1.63514946575742,5.95922481198795
1.86989438079763,8.35334095323924
4.78608272550628,8.17468462558463
4.23961294768378,6.80851960543077
2.20245437393896,6.36241298122332
3.22750740172341,6.85368963552173
1.37401254021097,8.0417433665134
2.59247908275574,7.00075178418774
5.36143962410279,5.63485242845491
3.81121385353617,6.63669393479358
3.99078212387394,7.72828317107633
2.40620345424395,8.70691786450334
2.82560325728264,8.49317150597926
5.48234817187767,6.27687880990561
4.84787060366943,6.96502692892682
5.29096778202802,6.67956546577625
4.65537291555665,7.30083418032154
4.51981952122878,7.67781545547768
2.20545158011373,4.84627705207095
4.42968188296072,5.14318381960038
5.43840215110686,5.8092091352446
2.32122497062664,6.88252622599248
2.79707998130471,6.47316708799917
4.65459185733926,4.89508994319476
1.347182511352,8.7514891019091
2.63663564436138,6.94837926013861
2.99166610231623,6.50475492503028
1.70521359634586,8.99222540028859
3.61992371582892,8.85947813198436
5.36572980484925,5.45355973136611
5.45274925045669,4.83787536656018
1.79403416416608,7.31697099411394
3.43958690983709,8.20079703885131
2.7293675141409,5.83464720344637
4.04273822868709,8.57509330334142
2.2118220088305,5.79393789335154
3.11162924056407,5.58283484866843
1.7731003704248,5.33523805369623
2.66135258076247,7.70470611273777
4.26432372652926,6.46119517064653
3.18767096940428,4.9992392915301
1.28711110027507,5.29551581747364
4.53045803494751,8.48017946910113
2.8824473611312,7.29449428792577
5.41458138159942,4.78390742372721
2.27297780138906,5.63847369037103
4.815469672787,5.88981064141262
1.37007653887849,4.74571621546056
4.98906437761616,6.16186543588992
3.12368828884792,7.62601748574525
1.49095433554612,5.64408110710792
2.49975093035027,6.08711190079339
4.768374561565,5.00979264511261
2.24582428764552,5.43616287654731
3.64165813638829,5.46940020716283
4.76529521378689,8.7577550439164
1.32019310793839,7.23707322310656
4.16250434506219,8.82679965323769
4.14471041748766,8.03196731396019
3.08783071453217,4.8203150635818
2.96618999703787,5.68679414258804
3.52979554492049,7.86659656267148
5.17817451851442,7.08533494791482
2.03709886409342,8.95997343363706
1.99816189485136,5.67393043264747
2.89097151986789,8.99142650852446
2.50084362563211,8.97329450736288
4.89163397648372,7.21139877894893
1.79737541079521,7.07281860185321
3.21993427886628,5.49532215006184
2.93371015053708,4.92000469460618
3.53918729349971,7.88848941063043
3.95273041981272,8.19925424270332
5.40349328250159,8.96173834707588
2.04472516803071,7.71004849893507
2.08365218271501,4.61705171875656
4.58576237794477,5.77281955943909
4.74252271756995,6.95530944492202
1.51078467897605,5.70670604507904
5.33490407350473,8.06141758232843
1.66295304847881,4.64799320523161
1.64632124244235,7.62740828027017
5.16353470843751,5.81778404850047
3.28166021162178,5.44707121944521
1.69682957674377,7.49821234366391
2.56735923455562,6.17280990688596
3.96919461607467,8.39051611558534
2.40297568496317,8.19917369994801
2.58208034175914,8.31498873699456
1.665305681061,6.15421913692262
3.96494924079161,5.57294990576338
1.83281484025065,8.32545134809334
5.29470161604695,5.81731057260185
5.04031821410172,4.74774285592139
5.24663674482144,4.95563197089359
4.25660838058684,8.23725082946476
2.66660679667257,7.02996295876801
4.51457893115003,6.60810776939616
1.05017278890591,4.64144094579387
5.23138920485508,8.8544581043534
5.47187151794787,6.27294309146237
2.60832585336175,8.8686688374728
4.36435778567102,5.13755164586473
4.56809060717933,6.02095051947981
4.17636552872136,4.6674252395751
3.14121267432347,7.16039942333009
3.22594536701217,8.68741990963463
2.38623601954896,6.59333741955925
4.12755510816351,5.35151003091596
4.7025698752841,5.77242603956256
2.95622938335873,4.98153648362495
3.31629693764262,6.33925537951291
3.98354935448151,4.90267706697341
1.64424963935744,6.0344860201003
2.55019327183254,6.26568107446656
2.82593612046912,6.13137547730003
1.38389952620491,4.759416517918
5.19657367712352,7.78215276903939
4.77272830018774,7.52916594513226
4.95744983269833,6.98179599072319
5.21070610440802,8.99738461885136
1.32607285061385,7.11082615423948
2.7044174822513,6.12885510397609
3.42039215250406,5.72855971916579
1.47272562398575,8.67770718759857
4.60759467503522,4.71809345448855
4.32838785613421,4.84270072972868
1.23467056022491,7.94537611445412
3.16976307937875,6.59334416384809
5.14233028294984,4.87534581811633
1.1868779300712,6.88791594479699
2.32296309550293,8.31826432188973
3.25382719270419,5.97438092844095
3.74387020792346,8.58464955200907
2.18912072316743,6.06530329934321
2.90394374297466,5.39984444528818
2.64953627344221,8.21288530749734
5.2412739507854,7.12756103253923
1.55675604310818,5.91559195378795
1.31514705659356,8.17156574665569
5.33942667080555,6.22840571275447
2.99129548703786,5.19049303606153
2.6662257113494,6.3086341812741
1.76609611057211,8.73635462857783
1.24385693226941,5.12238772062119
3.96022631181404,6.98191573354416
3.60172862512991,6.97292188229039
5.44195793778636,4.81982456927653
3.71706580673344,5.01904588274192
1.29227463447023,6.28943390760105
1.72949086839799,6.70479997631628
3.1392906421097,7.33440157771111
1.00869775633328,7.30238569155335
2.98656614380889,7.13916787819471
2.17418381758034,8.0820083519211
5.22286185470875,7.03147020831238
4.22124977677595,8.68398687487934
1.73388465261087,7.65428563021123
3.14284608303569,6.48117405187804
4.1061552533647,4.55333182658069
3.07402830792125,4.98172622476704
5.29816032247618,6.81186506710947
4.20643055101391,6.36563016835134
2.78716569964308,8.60210790066049
1.52974275441375,5.02197231212631
2.08052322873846,5.82746361591853
4.88633754930925,6.676832538913
2.96189380751457,7.4042551527964
3.24040623393375,4.59367060835939
4.11367452458944,5.67673738533631
4.4214097680524,5.04165092634503
1.69930550188292,7.89773624867667
4.82255691871978,5.25938343408052
5.26068018563092,8.30778125056531
3.6478863566881,5.58461489458568
3.26012866874225,6.20815308170859
1.85400962969288,8.95876443106681
1.00826586200856,4.55806509463582
4.94910128007177,7.87869025440887
1.60350102023222,5.68403418513481
1.10233550867997,5.05408692453057
5.22611517726909,7.7921035035979
2.3182692527771,5.69961842510384
1.7394695848925,6.08931223209947
2.79596150119323,5.75669776077848
3.06808935443405,8.18880143947899
2.9531388184987,4.91245410963893
3.32654421869665,5.211753702024
4.80810588691384,5.92190571245737
1.24823928880505,7.09715118294116
3.49379677535035,8.99663948023226
4.09723856905475,8.11689436307643
3.96125899162143,5.96276494965423
3.9850422636373,5.20854094473179
3.12505391146988,6.64494829892647
5.36287674750201,4.53008308948483
2.8098867823137,6.59814780007582
4.82298446702771,5.17929974617437
4.40490208333358,7.87103308411315
3.39670548716094,7.93046570406295
4.93367347365711,4.73911370651331
3.10201802023221,7.50712188868783
1.03657804918475,7.60019158897921
4.27495152084157,8.53114814695437
4.22465265449136,5.81776004796848
1.84341866965406,6.871750248014
3.90730274573434,6.37678140937351
3.4389067592565,4.82783222047146
2.50894341908861,5.5465577035211
3.87058925442398,4.86841266299598
4.73140478727873,8.03464709955733
4.19038839300629,6.07813906192314
2.56847657891922,4.61009762354661
1.57747543719597,8.34212710149586
2.74635319993831,8.30217994423583
5.17679896752816,6.29940774058923
4.61975847091526,6.82059113751166
4.41413563187234,6.0485696332762
5.30762450012844,8.11797685024794
5.47261245409027,7.34506929502822
3.72898447595071,8.55453212186694
1.1321972446749,4.62254117068369
2.51400411047507,6.61887044738978
2.2494613903109,7.9817699608393
1.5273889756063,8.4495367052732
1.19448216550518,4.55318847089075
2.66639403568115,8.3343184691621
2.51595238957088,8.66257455619052
1.78143649059348,7.73901716829278
3.79797975777183,8.056730933371
2.79029632371385,5.03984411910642
5.30054095899686,5.0089273477206
3.94007249397691,8.39368284365628
2.47934672515839,4.65095170796849
1.88716021075379,8.43526737007778
1.51904046174604,8.77415799361188
5.48184465419035,8.59339191997424
2.70674526353832,8.03668081224896
3.52894641726743,6.04768855171278
4.29723107942846,5.50959554733709
4.918624988175,7.84373545926064
3.57476616848726,5.81639000494033
1.04966231947765,5.57114293822087
5.07841867569368,5.73130582342856
4.46794134192169,7.41660417930689
2.72127080522478,7.46631907427218
1.42320649989415,6.1372900478309
1.22344112757128,7.4364898307249
4.69523043150548,6.09693750611041
4.73195936961565,7.68252063682303
3.94629794091452,5.55078362335917
1.59772515867371,5.55927456670906
2.53814455529209,8.17477769718971
4.29117210546974,8.51903383154422
5.08281137235463,4.57560925092548
4.13288649730384,7.71993241191376
2.08710650017019,6.4324367508525
3.89848252874799,8.01469742087647
2.26337596145459,8.84956875792705
5.30936434329487,4.94064134254586
1.71278180531226,4.65518696315121
2.88252546265721,4.67488404584583
2.13404408819042,6.98425986163784
1.42475620482583,5.36107408523094
4.72472996346187,6.53681852726731
3.36387476685923,7.63173263613135
4.00486432365142,4.79107379796915
2.83724991907366,6.78358609322459
4.79165456525516,5.2503896917915
4.31787460576743,8.90143209078815
2.56700980453752,5.5687565705739
5.27022179844789,7.12807256961241
3.91005635494366,4.71534356893972
1.15874995093327,7.47987340798136
3.68401805066969,6.21339478867594
2.86893100687303,8.31650262710173
1.34603667166084,5.73250614863355
3.37621995655354,8.29268794285599
5.33049988839775,8.9527979681734
4.18933023011778,5.60749528056476
3.49064066610299,7.47040613845456
2.09330474049784,6.39493997488171
4.50119138055015,5.84280818793923
3.9337342454819,6.63175211346243
4.73610566766001,4.56336181412917
3.91847926343326,4.7935752250487
3.15926107438281,5.87730208004359
3.22778847522568,7.11754003039096
2.70942666160408,6.00396721728612
3.02718446729705,4.83938330342062
4.66413287713658,8.05745709117036
5.17949751601554,8.51040574454237
1.66366470349021,7.29462223453447
4.37419749249239,5.23827799572609
5.39045807358343,7.34171985718422
5.38656608562451,4.65149303642102
2.57781506574247,8.66628494078759
2.77277075638995,5.91319016343914
5.27927954075858,6.67798866529483
1.47991743835155,5.20866278198082
5.20642052427866,5.54836587596219
2.55772944935597,8.18712763732765
3.39877272641752,5.21885650162585
3.4245743470965,4.94534255506005
4.21623077383265,5.1814041727921
2.82605725049507,8.79855551559012
1.68754663574509,4.655877246405
2.53104742604773,6.86253377131652
3.81994681386277,7.17407435481437
1.25817705236841,8.93071742216125
4.83250437909737,8.1568820332177
1.95690405624919,8.4310860587284
3.42757912527304,6.31671326514333
1.61419413785916,6.81999846571125
2.46189313218929,7.50615844025742
3.79484332189895,7.35054073424544
2.15192011860199,8.84329135052394
3.85694109473843,5.06010446359869
3.18552448134869,6.61693393019959
5.22179612505715,6.54705492861103
4.85875691683032,5.16993595752865
2.66897591960151,8.9094212546479
2.41390823479742,6.9338914223481
4.72840461914893,7.39865412411746
3.03328680922277,5.65079517709091
2.42145285499282,4.75030441686977
1.44013841892593,8.07941690844018
1.29205241450109,5.85939400875941
4.10255814914126,5.7115777276922
4.00622771773487,6.02338884444907
5.07045991509221,8.05968767381273
2.35761971701868,7.24784033303149
5.1976391710341,8.37281884707045
1.90892357821576,5.66885602113325
4.56570440193173,8.78059352666605
2.01083728962112,4.64225165813696
1.13840456993785,4.69646406231914
4.87915318540763,6.64001063397154
4.08298377331812,5.60783455276396
5.23933709308039,4.80086000834126
4.04134192201309,8.92130541661754
4.79404066782445,5.47767430858221
2.62852383230347,6.64923744555563
2.76564648339991,4.98541686893441
3.55459328915458,8.33220289985184
1.42818460124545,5.80323601292912
1.87202832219191,4.85306309745647
3.64629876869731,4.74570627138019
4.3817687566625,6.11673426639754
4.90257454256061,8.92811212339438
2.67308081733063,7.10778778244276
4.59466547309421,5.61813495936804
1.26241476659197,5.34988948318642
3.80546069226693,7.55954816273879
2.60488632996567,7.68427415192127
3.6456756957341,8.86101313505787
5.11203088902403,7.13786956120748
1.89748982305173,8.51963007613085
2.66087630740367,8.60308848484419
4.02133747492917,6.48243652889505
4.45665047829971,6.26248229923658
3.35011724219657,7.02720576734282
4.72633758105803,7.19073633570224
3.37193287606351,8.98021401150618
3.2578967125155,4.84924098104239
2.88987993937917,6.70802983059548
2.63034227467142,5.47998290474061
1.55543009622488,8.25958006759174
2.34172688261606,8.88217376405373
2.24504420382436,8.10437843296677
4.4660141003551,5.82002850843128
4.50181585957762,8.91594146064017
1.64704276295379,8.32876704039518
3.31986767763738,7.70685593993403
3.68758218467701,7.69484548573382
3.27629360801075,5.95882549183443
2.73744834878016,8.82610540115274
2.9174414537847,4.89469547197223
1.05291880620643,6.48870993184391
5.13699296675622,8.31598003953695
1.35747861908749,4.64858981652651
3.28318414639216,7.89238198008388
4.69077227637172,6.34235052613076
3.69277938164305,8.94153662351891
2.90869086736348,7.08794111839961
3.51689621817786,6.99787004082464
4.5509251243202,5.43759872275405
1.75471866084263,8.83163472998422
5.36703278531786,6.77658599289134
3.13076394260861,7.71980074374005
5.18384442653041,7.92881542048417
5.05422671674751,5.65119000559207
4.37896984536201,7.49411280197091
4.04455947584938,8.05986558808945
3.91606050601695,4.81888785387855
1.3296109137591,8.38073192734737
2.90601288282778,7.89006267499644
3.38870963873342,8.27171113633085
5.24217143049464,5.48511410574429
4.20501051726751,6.22084816452116
4.26020758971572,6.32504066918045
3.11557877971791,6.22547776100691
1.54127015115228,8.63834605948068
4.52393951895647,4.53611131338403
2.97170828690287,5.15892743098084
2.94155190919992,5.95921372273006
1.12374045548495,7.25892429251689
1.65952829294838,6.83000306028407
2.90167821093928,8.01157631131355
4.4521172841778,7.8825513466727
1.02144900418352,4.59393771970645
3.71618061175104,8.80008893029299
5.07509767240845,5.48175530531444
4.17997689370532,4.57137214229442
2.18141721666325,5.60115993535146
4.82984298758674,5.5427481054794
2.50122481782455,8.17460298165679
3.60227920406032,6.33654703467619
2.94747908611316,7.51501268881839
1.23217895359267,8.13673078862485
4.28411479550414,6.86323119595181
3.46676686429419,8.41323063417803
4.38049893500283,5.27062758326065
1.22847024118528,6.53502409381326
4.21734795579687,8.38979878288228
2.33962505543604,7.09282574790996
2.27564744383562,5.52567868237384
4.73444707342423,7.33979418512899
1.38877918838989,7.73305291612633
1.1919570354512,6.33144802018069
2.56933364004362,6.09981382219121
3.44051204563584,7.03727393969893
3.74257388582919,4.95753714081366
2.22117444314063,7.03852005628869
1.92353919392917,6.29031392571051
2.71734466729686,8.40719585143961
3.12651151919272,7.24285566236358
4.75983077450655,7.766149133211
1.54662173334509,6.43389984243549
4.04113656224217,6.41983462963253
3.2350834896788,7.96662196225952
5.06006986508146,6.0420919371536
3.48068785073701,4.85375510843005
1.57854104426224,6.47359186713584
2.98904403555207,8.10380938451272
1.86533963365946,7.47554534312803
2.95705279952381,5.01573297951836
2.01310031337198,8.71911544573959
5.32493326952681,6.74640840792563
3.01792359270621,8.73870490689296
4.49715243373066,4.80253860703669
1.71198898518924,8.62200165947434
4.90063862153329,5.05505175283179
1.92765522596892,8.56984259630553
1.80077357369009,8.84022076497786
1.74201015860308,5.56294728198554
3.54371039790567,7.14480466826353
4.27231459505856,5.06075547449291
4.94163545081392,5.10190873418469
4.1879097269848,5.78219997044653
3.1485844491981,6.75167474301998
4.69125997112133,5.17918069276493
1.07475494849496,6.92694059188943
5.48249995557126,8.64939549390692
3.85702676093206,6.50854773516767
2.92813921393827,4.80737622454762
1.12776819779538,8.15429203980602
4.38999715261161,5.58130418637302
1.93885288911406,5.10039377957582
5.49754932324868,7.61217369034421
5.08262136927806,8.17977401136886
4.20609264296945,8.82626882730983
4.28919797763228,7.46458563487977
3.12619564507622,6.57961789215915
4.88129809137899,8.11454864661209
1.74436805082951,8.33763236668892
3.79192566522397,5.08018173056189
2.31549127737526,7.06096282938961
3.0526378020877,6.19552791339811
1.20537644042633,5.30118074873462
1.79947788442951,7.25771114928648
1.26069430552889,6.56960185104981
5.24984605086502,7.96899211616255
2.54234563431237,5.17803071136586
3.33077756804414,6.32824930781499
3.81360400875565,6.73213900043629
2.06769184151199,6.12857835553586
3.32255761476699,5.95989433431532
4.62943822483066,8.69194432056975
2.56719130522106,6.80675243726
4.86409353837371,7.57590432779398
1.15497442532796,8.56006751290988
5.36948715639301,8.97198541124817
4.35299561300781,5.44355015165638
2.22964858810883,6.46247803978622
4.04697745689191,4.92880150617566
2.56576360622421,4.78271980443969
5.2615923472913,5.13905381702352
2.5238069872139,7.092231847113
1.14270941796713,8.35011842893437
2.59113608917687,5.05881766963284
2.74205614498351,8.07044338644482
2.60626222041901,4.97071449109353
5.31985872704536,6.98013290797826
2.7268219217658,6.82564815657679
3.45851929474156,6.0591009487398
5.16395564132836,8.0936705757631
5.12586787203327,4.88969236530829
2.09229846787639,7.56414262438193
4.22690877469722,7.64397306146566
2.57025716127828,8.37392757169437
3.49427507817745,6.87970744958147
4.34337585885078,5.12642071419396
4.68864243372809,6.58833047607914
4.91345769260079,7.11363902664743
1.16139310447033,8.44638195284642
1.99010981537867,8.76664226583671
2.65137944347225,8.47439190011937
2.37563398911152,6.55784462776501
4.27523705875501,7.32482435018755
4.14877944800537,4.67586695286445
5.09527417062782,6.51315711659845
4.80521174357273,6.63505253393669
4.50345088075846,6.78564879368059
2.80379542696755,8.93803377170116
3.59562096488662,5.3871710433159
1.34361750772223,6.91034589358605
4.92838682816364,6.49451837071683
5.30328581016511,7.45829102885909
3.27488985925447,4.91917263355572
5.15964863705449,7.91203937970567
1.60531089734286,6.28424799058121
2.0743165143067,4.60089978820179
3.20483179925941,8.33752950711641
3.13327043550089,6.02852808369789
2.95747371565085,4.84783462341875
1.17662032041699,8.72273109597154
3.89948956831358,4.65938629559241
4.22005240095314,6.81951528147329
2.58250024577137,8.95991006330587
5.25950536970049,5.64069641393144
4.34397928253748,7.98062458424829
1.22853664157446,8.5601989767747
5.41164151392877,7.69621948711574
1.98020103643648,5.70654631219804
1.16288200917188,7.58029131218791
2.17316739447415,6.86412379425019
4.24187103658915,6.36040198872797
2.11552381527144,6.80784934130497
2.05712106195278,7.26495283807162
1.09455329296179,5.55235153588001
2.19079282484017,5.94055024918634
4.11310728767421,6.85719642892946
1.15601226000581,4.93767852312885
1.28253758291248,4.91274147795048
2.7896774134133,8.29423956619576
3.20512791199144,7.20325407420751
3.83971936407033,8.48679618327878
4.25531940523069,5.42889331374317
1.34544606599957,8.19549577112775
2.89650736248586,7.69596949056722
5.3817700863583,4.52889446227346
4.6621260253014,5.92316880030558
2.00695475330576,7.8973038000986
3.20384037622716,5.51527396508027
